name,price,mrp,discount,link,affiliate_link,image,category,breadcrumb,category_level,parent_category
"Boltz Adult Bird Food for Cockatiel & Lovebirds Mix Seeds, Canary Seed, Sunflower seed (1.2 KG)",399.0,499.0,20%,https://www.amazon.in/Boltz-Food-Cockatiel-Lovebird-1200/dp/B07NCW82YV/ref=zg_bs_g_4771340031_d_sccl_7/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B07NCW82YV?&linkCode=ll1&tag=902300-21&linkId=a69549928a26c41757c36647&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/4177Z9u3j9L._SX300_SY300_QL70_ML2_.jpg,Birds,Birds,1,
"BOLTZ Parrot Food for Big Parrot,African Grey Parrot,Sun Conure,Macaw,Lovebird and Alexander - All Life Stages Mix Seeds (1 KG Pack)",469.0,649.0,28%,https://www.amazon.in/BOLTZ-Parrot-African-Lovebird-Alexander/dp/B097TC4LXD/ref=zg_bs_g_4771340031_d_sccl_8/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B097TC4LXD?&linkCode=ll1&tag=902300-21&linkId=ae5fd47670fd8607e6d145e2&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41L0Qj9djKL._SX300_SY300_QL70_ML2_.jpg,Birds,Birds,1,
"Parrots Wizard All Life Stages Dry Bird Food Small Size Sunflower Seeds for Bird 900 G,Pack of 1",260.0,599.0,57%,https://www.amazon.in/Small-size-Strip-Sunflower-seeds/dp/B07NCY7FDF/ref=zg_bs_g_4771340031_d_sccl_10/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B07NCY7FDF?&linkCode=ll1&tag=902300-21&linkId=947fda19f810c045ff0adf75&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51CeoMHyQtL._SX300_SY300_QL70_ML2_.jpg,Birds,Birds,1,
"LIVEONCE Safest Round Organic Bird nest Purely Handmade Sparrow/Small Birds, Material Type -Coir,Color -Brown, Set of 2 - (Large) - H*25cm_D*15cm",189.0,399.0,53%,https://www.amazon.in/LIVEONCE-Safest-Organic-Handmade-Sparrow/dp/B085XBZ2J2/ref=zg_bs_g_4771340031_d_sccl_12/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B085XBZ2J2?&linkCode=ll1&tag=902300-21&linkId=2150ff803fad437414b4fcb1&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51dDdDMAgaL._SX300_SY300_QL70_ML2_.jpg,Birds,Birds,1,
"Foodie Puppies Bird Food for Cockatiels - 1Kg | Natural and Healthy Premium Mix Seeds, Kangni, Sunflower, Yellow Proso, Browntop, Oats, Pearls | Daily Birds Food Seeds for All Life Stages",399.0,599.0,33%,https://www.amazon.in/Foodie-Puppies-Bird-Food-Cockatiels/dp/B09WDLKW5T/ref=zg_bs_g_4771340031_d_sccl_13/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B09WDLKW5T?&linkCode=ll1&tag=902300-21&linkId=bcf60476bb279a077df8968d&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31tDvx6z73L._SY300_SX300_QL70_ML2_.jpg,Birds,Birds,1,
LIVEONCE Classic Bird House with Hanging Hooks U CAN Place Anywhere Pack of 2 Bird House,299.0,499.0,40%,https://www.amazon.in/LIVEONCE-Classic-House-Hanging-Anywhere/dp/B0CTCLRNNB/ref=zg_bs_g_4771340031_d_sccl_14/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B0CTCLRNNB?&linkCode=ll1&tag=902300-21&linkId=ac4e93b2c1a3a5e76832c067&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51iS9uEA+eL._SY300_SX300_.jpg,Birds,Birds,1,
Amijivdaya Large Bird Feeder with Holding Handle (Green),399.0,1178.0,66%,https://www.amazon.in/Amijivdaya-Large-Feeder-Holding-Handle/dp/B08425RD6Y/ref=zg_bs_g_4771340031_d_sccl_27/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B08425RD6Y?&linkCode=ll1&tag=902300-21&linkId=cf8000bd5534093c98774e6c&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41g7c4WySBL._SX300_SY300_QL70_ML2_.jpg,Birds,Birds,1,
"Peta Wizard, Kangni Seed Bird Food, Small Size [1900 Gram]",360.0,600.0,40%,https://www.amazon.in/Peta-Wizard-Small-Size-Kangni/dp/B09JCF1ZHZ/ref=zg_bs_g_4771340031_d_sccl_29/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B09JCF1ZHZ?&linkCode=ll1&tag=902300-21&linkId=6d6a4d9169a1b2f819d2eb03&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/515pD3g+R-L._SY300_SX300_.jpg,Birds,Birds,1,
Amazon Basics Scoopable Smart White Bentonite Scented Cat Litter | 10 Kg | 5 Kg X 2 Packs | Organic | Bentonite From Turkey | Dust-Free | Lavender Fragrance,619.0,1499.0,59%,https://www.amazon.in/Scoopable-Bentonite-Lavender-Fragrance-Scented/dp/B0CG19T4SX/ref=zg_bs_g_4771341031_d_sccl_3/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B0CG19T4SX?&linkCode=ll1&tag=902300-21&linkId=ecad9d74ff58e4f74da56c43&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41xo9jW3HAL._SX300_SY300_QL70_ML2_.jpg,Cats,Cats,1,
"Whiskas Adult (1+ Years) Dry Cat Food, Ocean Fish Flavour, 3 kg, Contains 41 Essential Nutrients, Complete & Balanced Nutrition for Adult Cats",1064.0,1120.0,5%,https://www.amazon.in/Contains-Essential-Nutrients-Complete-Nutrition/dp/B00LHULUTM/ref=zg_bs_g_4771341031_d_sccl_4/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B00LHULUTM?&linkCode=ll1&tag=902300-21&linkId=9788218afd19db026727237c&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/4133XseLJyL._SX300_SY300_QL70_ML2_.jpg,Cats,Cats,1,
"Hipkoo Sports Exclusive Cat Litter 10Kg, 100% Natural Unscented Clumping Bentonite Clay, Dust Free, 2 Packs of 5Kgs (Combo)",499.0,900.0,45%,https://www.amazon.in/Hipkoo-Advanced-Natural-Clumping-Litter/dp/B0CH8PV89K/ref=zg_bs_g_4771341031_d_sccl_5/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B0CH8PV89K?&linkCode=ll1&tag=902300-21&linkId=a554a316747ce8d7f00753ae&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/419h0-4aaeL._SX300_SY300_QL70_ML2_.jpg,Cats,Cats,1,
Ever Clean Scoopable Smart Bentonite Cat Litter | 10 Kg | 5 Kg X 2 Packs | Organic | Bentonite from Turkey | Dust-Free |,347.0,1000.0,N/A,https://www.amazon.in/Ever-Clean-Scoopable-Bentonite-Dust-Free/dp/B0DQTTFPL7/ref=zg_bs_g_4771341031_d_sccl_8/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B0DQTTFPL7?&linkCode=ll1&tag=902300-21&linkId=ffa8858a2b125560cd6f41e1&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51cktrY1QuL._SX300_SY300_QL70_ML2_.jpg,Cats,Cats,1,
"Whiskas Adult (1+ Years) Wet Cat Food, Chicken in Gravy, 80 g x 14, Hydrating Food Made With Real Chicken, 100% Complete & Balanced Nutrition for Adult Cats",700.0,700.0,5%,https://www.amazon.in/Whiskas-Hydrating-Complete-Balanced-Nutrition/dp/B093ZT4QM7/ref=zg_bs_g_4771341031_d_sccl_12/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B093ZT4QM7?&linkCode=ll1&tag=902300-21&linkId=1d1b3b948c1d2c41c108caa9&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/413RuIG+tML._SY300_SX300_.jpg,Cats,Cats,1,
"Whiskas Adult (1+ Years) Dry Cat Food, Chicken Flavour, 1.2 kg, Contains 41 Essential Nutrients, Complete & Balanced Nutrition for Adult Cats",427.0,450.0,5%,https://www.amazon.in/Contains-Essential-Nutrients-Complete-Nutrition/dp/B00LHULQO6/ref=zg_bs_g_4771341031_d_sccl_21/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B00LHULQO6?&linkCode=ll1&tag=902300-21&linkId=75ddf1b6153ac461b5221af2&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41-HVijk5-L._SX300_SY300_QL70_ML2_.jpg,Cats,Cats,1,
"Maxi Persian All Lifstages Dry Cat Food, Ocean Fish Flavor 3Kg (Buy 1 Get 1 Free ), Total 6 Kg Pack, All Life Stages",879.0,999.0,12%,https://www.amazon.in/Maxi-Persian-Ocean-Fish-Food/dp/B07D44Y1CH/ref=zg_bs_g_4771341031_d_sccl_30/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B07D44Y1CH?&linkCode=ll1&tag=902300-21&linkId=4197f747129e9a11013dcdac&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51IX98qLuyL._SX300_SY300_QL70_ML2_.jpg,Cats,Cats,1,
"Pedigree Adult Dry Dog Food, Chicken & Vegetables, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for Adult Dogs",693.0,730.0,5%,https://www.amazon.in/Pedigree-Adult-Food-Chicken-Vegetables/dp/B00LHS8I3A/ref=zg_bs_g_4771342031_d_sccl_2/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B00LHS8I3A?&linkCode=ll1&tag=902300-21&linkId=cc7a6533c3cf145dfc9ed923&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41vUg-cLZIL._SX300_SY300_QL70_ML2_.jpg,Dogs,Dogs,1,
"Meat Up Adult Dry Dog Food, 10 kg (Buy 1 Get 1 Free),Total 20 kg Pack",2279.0,2279.0,5%,https://www.amazon.in/Meat-Up-Adult-Food-Free/dp/B075WXF4Z7/ref=zg_bs_g_4771342031_d_sccl_3/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B075WXF4Z7?&linkCode=ll1&tag=902300-21&linkId=cf500bbc332ec4d3cc0612c3&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51aFYl2ccNL._SX300_SY300_QL70_ML2_.jpg,Dogs,Dogs,1,
"Pedigree Adult Dry Dog Food, Meat & Rice, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for Adult Dogs",693.0,730.0,5%,https://www.amazon.in/Pedigree-Adult-Food-Meat-Rice/dp/B00LHS8UTW/ref=zg_bs_g_4771342031_d_sccl_8/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B00LHS8UTW?&linkCode=ll1&tag=902300-21&linkId=bfb08d7e0d1d4244df16aabb&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41m5iRyohEL._SX300_SY300_QL70_ML2_.jpg,Dogs,Dogs,1,
"PUPPEE Wipe ME 100% Biodegradable 96 Count (Pack of 2) Wet Wipes for Dogs, Cats & All Pets | Lavender Essential, Vitamin E & Olive Oil | Anti-Bacterial | Cleansing, Deodorising & Grooming Wipes",189.0,498.0,62%,https://www.amazon.in/PUPPEE-Biodegradable-Anti-Bacterial-Hypoallergic-Deodorising/dp/B0B34TC2ZM/ref=zg_bs_g_4771342031_d_sccl_9/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B0B34TC2ZM?&linkCode=ll1&tag=902300-21&linkId=cd5c148e12c913938b048db8&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51b5MZqvZUL._SX300_SY300_QL70_ML2_.jpg,Dogs,Dogs,1,
"Pedigree Puppy Dry Dog Food, Chicken & Milk, 3 kg, Contains 37 Essential Nutrients, 100% Complete & Balanced Food for Puppies",731.0,770.0,5%,https://www.amazon.in/Pedigree-Puppy-Food-Chicken-Milk/dp/B00LHS8MX6/ref=zg_bs_g_4771342031_d_sccl_10/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B00LHS8MX6?&linkCode=ll1&tag=902300-21&linkId=e100137ccf89c1efb8afc05d&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41vlTxXQD7L._SX300_SY300_QL70_ML2_.jpg,Dogs,Dogs,1,
"Pedigree Dentastix Oral Care Dog Treat, Adult Medium Breed (10-25 Kg), 720 G, Recommended By Vets, Supports Gum Health, Reduces Risk Of Gum Diseases, Stick",720.0,800.0,10%,https://www.amazon.in/Pedigree-Dentastix-Medium-10-25kg-Monthly/dp/B01BBXRK7K/ref=zg_bs_g_4771342031_d_sccl_12/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B01BBXRK7K?&linkCode=ll1&tag=902300-21&linkId=ab79429c03f8f411461a4a8d&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41fStIXA6KL._SX300_SY300_QL70_ML2_.jpg,Dogs,Dogs,1,
"Meat Up Adult Dry Dog Food Meat and Rice Flavour, 3kg (Buy 1 Get 1 Free), Total 6 Kg Pack",824.0,849.0,3%,https://www.amazon.in/Meat-Up-Rice-Adult-Food/dp/B09JP53HKQ/ref=zg_bs_g_4771342031_d_sccl_21/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B09JP53HKQ?&linkCode=ll1&tag=902300-21&linkId=0bd80cb9be3f2f8113150f66&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51SFrB-TnoL._SX300_SY300_QL70_ML2_.jpg,Dogs,Dogs,1,
"Himalaya Erina Ep Shampoo For Dogs And Cats, 200Ml",259.0,290.0,11%,https://www.amazon.in/Himalaya-Improves-Irritation-Eucalyptus-Effective/dp/B073RVF88P/ref=zg_bs_g_4771342031_d_sccl_22/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B073RVF88P?&linkCode=ll1&tag=902300-21&linkId=19f208e59a7f7382274c7bab&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/416yMnE6rWL._SX300_SY300_QL70_ML2_.jpg,Dogs,Dogs,1,
"Pedigree Pro Adult Large Breed, Dry Dog Food (18 Months Onwards), 3 Kg Pack, Chicken",1122.0,1220.0,8%,https://www.amazon.in/Pedigree-Expert-Nutrition-Active-Onwards/dp/B077NDXD8P/ref=zg_bs_g_4771342031_d_sccl_27/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B077NDXD8P?&linkCode=ll1&tag=902300-21&linkId=be414edba3d9d017c8b4b84c&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41D94-GcKTL._SX300_SY300_QL70_ML2_.jpg,Dogs,Dogs,1,
"Meat Up Dog Supplement Treats Calcium Bone Jar 240 G Pack, 30 Pieces - for All Life Stages (buy 1 get 1 free)",395.0,399.0,1%,https://www.amazon.in/Meat-Up-Calcium-Supplement-Treats/dp/B07VZYBYVV/ref=zg_bs_g_4771342031_d_sccl_29/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B07VZYBYVV?&linkCode=ll1&tag=902300-21&linkId=42a32e9a2ca6635634f5a27b&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51GvpfELpTL._SX300_SY300_QL70_ML2_.jpg,Dogs,Dogs,1,
Foodie Puppies Siphon Pump for Aquarium/Fish Tank Cleaning Tool Without Valve Algae Scrapers & Fish Tank Gravel Cleaner - (1.7 Meter) Siphon Vacuum for Water Changing/Draining,185.0,399.0,54%,https://www.amazon.in/Foodie-Puppies-Aquarium-Cleaner-Changer/dp/B07B1ZFFMQ/ref=zg_bs_g_4771339031_d_sccl_4/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B07B1ZFFMQ?&linkCode=ll1&tag=902300-21&linkId=4b5196e2518113ecf92bd6f0&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31Fuv6GSnhL._SY300_SX300_QL70_ML2_.jpg,Fish & Aquatics,Fish & Aquatics,1,
"Foodie Puppies Flat Round Crystal Mix Milky Stone - (900g) for Aquariums, Fish Tank, Fireplace, Firepit Glass, Vase Filler, Plants Pot, Garden, Lawn, Table Decor for Indoor and Outdoor Home Decor",199.0,599.0,67%,https://www.amazon.in/Foodie-Puppies-Multicolored-Decorative-Decoration/dp/B09CZ6QBFK/ref=zg_bs_g_4771339031_d_sccl_7/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B09CZ6QBFK?&linkCode=ll1&tag=902300-21&linkId=279016e4a34ac89773ece249&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/510s0qb+lRL._SX300_SY300_.jpg,Fish & Aquatics,Fish & Aquatics,1,
"Bum Bum Bhole 5Kg Natural Polished White Pebbles (White Polished) Smooth for Plants, Aquariums,Terrarium,Succulents,Garden Pots,Bamboo Plants & Multi Purpose Pack (5 Kg, 30-50 mm, White Polished)",499.0,4999.0,90%,https://www.amazon.in/Natural-Polished-Aquariums-Terrarium-Succulents/dp/B09JNJJFM4/ref=zg_bs_g_4771339031_d_sccl_21/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B09JNJJFM4?&linkCode=ll1&tag=902300-21&linkId=9ccf08ea76d8fe33ab50faf5&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41rflr3EdoL._SX300_SY300_QL70_ML2_.jpg,Fish & Aquatics,Fish & Aquatics,1,
FishAsPets Hallofeed Freeze Dried Blood Worms|60 Gms (55 Gms + 10% Extra Free) 100% Natural Fish Food For All Aquarium Fishes For All Life Stages,489.0,900.0,46%,https://www.amazon.in/FishAsPets-Hallofeed-Freeze-Dried-Worms/dp/B084FJ7H7M/ref=zg_bs_g_4771339031_d_sccl_23/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B084FJ7H7M?&linkCode=ll1&tag=902300-21&linkId=d927021f01f7d17039748965&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41mTuFUDB0L._SX300_SY300_QL70_ML2_.jpg,Fish & Aquatics,Fish & Aquatics,1,
HERBAL MYOSTAAL LINIMENT 110ML_ SET OF 3,655.0,765.0,14%,https://www.amazon.in/HERBAL-MYOSTAAL-LINIMENT-110ML_-SET/dp/B07R9NSTBY/ref=zg_bs_g_4771343031_d_sccl_6/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B07R9NSTBY?&linkCode=ll1&tag=902300-21&linkId=371c60574c8fa24ed4582c36&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31HR1XZLjlL._SX300_SY300_QL70_ML2_.jpg,Horses,Horses,1,
"Gladdy's Equine Plastic Sweat Scraper for Horse, Horse Sweat Scraper Brush Ergonomic Effective Handheld Soft Grip Plastic Rubber (Black)",399.0,699.0,43%,https://www.amazon.in/Gladdys-Plastic-Ergonomic-Effective-Handheld/dp/B0CRBC38Z8/ref=zg_bs_g_4771343031_d_sccl_11/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B0CRBC38Z8?&linkCode=ll1&tag=902300-21&linkId=0901c587864b34bcdfd400df&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/3101EveSV2L._SY300_SX300_QL70_ML2_.jpg,Horses,Horses,1,
NICEWAY INDIA Raise-Up Energy and Performance Booster for Athletic Horse with Essential Amino Acids and Vitamins Premium Equine Supplement (1 Litre),999.0,1099.0,9%,https://www.amazon.in/NICEWAY-INDIA-Performance-Essential-Supplement/dp/B0D4R2644R/ref=zg_bs_g_4771343031_d_sccl_27/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B0D4R2644R?&linkCode=ll1&tag=902300-21&linkId=2d2ce239041ef2f7d6369e34&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31CDkSc81aL._SX300_SY300_QL70_ML2_.jpg,Horses,Horses,1,
Horse Grooming Brush/Double Sided Glove Brush/Massage Brush,495.0,1000.0,51%,https://www.amazon.in/Generic-Double-Side-Brush/dp/B0BPYC98NV/ref=zg_bs_g_4771343031_d_sccl_29/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B0BPYC98NV?&linkCode=ll1&tag=902300-21&linkId=0845146d1e634c0aebef8d6f&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51IWij5kfkL._SY300_SX300_QL70_ML2_.jpg,Horses,Horses,1,
Mohri Halter for Cow Buffalo (Pack of 3),579.0,1999.0,71%,https://www.amazon.in/Mohri-Halter-Cow-Buffalo-Pack/dp/B0D3QK5RLB/ref=zg_bs_g_4771345031_d_sccl_9/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B0D3QK5RLB?&linkCode=ll1&tag=902300-21&linkId=92e445468c044983fccf38b2&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31DIbvG-uML._SX300_SY300_QL70_ML2_.jpg,Live Animals,Live Animals,1,
Agrimin Forte,751.0,850.0,N/A,https://www.amazon.in/Generic-Agrimin-Forte/dp/B0CMV4NVLC/ref=zg_bs_g_4771345031_d_sccl_18/261-7750683-5181451?psc=1,https://www.amazon.in/dp/B0CMV4NVLC?&linkCode=ll1&tag=902300-21&linkId=5bac2dfab6d4355a92ffa26c&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41r-8q++aVL._SY300_SX300_.jpg,Live Animals,Live Animals,1,
